Algorithm,Log Source,Log,Window Size,SW Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Bose WC,with_noise_10,log_66_1687182022,500,2,[],"[846, 1221]",,,00:01:06,66.02432119194418,0.0381643475097943
Bose J,without_noise,log_66_1687182022,600,2,[],"[846, 1221]",,,00:00:43,43.68116771522909,0.025249229893196
Bose WC,without_noise,log_66_1687182022,600,2,[],"[846, 1221]",,,00:00:42,42.087478309869766,0.0243280221444333
Bose J,with_noise_10,log_67_1687182023,200,2,"[476, 1082, 2240, 3064]","[933, 1145, 2289, 3129]",0.75,59.0,00:00:58,58.16124340053648,0.0130846441845976
Bose WC,with_noise_10,log_67_1687182023,200,2,"[510, 1096, 3006]","[933, 1145, 2289, 3129]",0.5714285714285715,86.0,00:01:04,64.07645307853818,0.0144154000176688
Bose J,with_noise_10,log_67_1687182023,300,2,"[510, 1022, 2158, 3144, 4002]","[933, 1145, 2289, 3129]",0.6666666666666665,78.33333333333333,00:01:05,65.65997694525868,0.0147716483566386
Bose WC,with_noise_10,log_67_1687182023,300,2,"[820, 3006]","[933, 1145, 2289, 3129]",0.6666666666666666,118.0,00:01:26,86.55358670745045,0.0194721229938021
Bose J,without_noise,log_67_1687182023,400,2,"[838, 2068, 3132, 3242]","[933, 1145, 2289, 3129]",0.5,49.0,00:00:50,50.743804670870304,0.0114159290598133
Bose WC,without_noise,log_67_1687182023,400,2,"[838, 3006]","[933, 1145, 2289, 3129]",0.6666666666666666,109.0,00:00:48,48.46569117996842,0.0109034175882943
Bose J,without_noise,log_67_1687182023,500,2,"[828, 2696]","[933, 1145, 2289, 3129]",0.3333333333333333,105.0,00:00:31,31.934563355520368,0.0071843787076536
Bose WC,without_noise,log_67_1687182023,500,2,"[828, 2696]","[933, 1145, 2289, 3129]",0.3333333333333333,105.0,00:00:47,47.57491601910442,0.0107030182270201
Bose J,with_noise_10,log_67_1687182023,600,2,"[794, 2406, 2772]","[933, 1145, 2289, 3129]",0.5714285714285715,128.0,00:01:37,97.3182771615684,0.0218938756268995
Bose WC,with_noise_10,log_67_1687182023,600,2,[3006],"[933, 1145, 2289, 3129]",0.4,123.0,00:02:05,125.200727308169,0.0281666428139862
Bose J,with_noise_10,log_68_1687182024,100,2,[],"[896, 1272, 1818, 2030, 2923, 3240]",,,00:04:01,241.84594568796456,0.0535412764418783
Bose WC,with_noise_10,log_68_1687182024,100,2,[],"[896, 1272, 1818, 2030, 2923, 3240]",,,00:04:01,241.76198874227703,0.0535226895599462
Bose J,with_noise_20,log_68_1687182024,200,2,"[882, 1940, 2994, 3470]","[896, 1272, 1818, 2030, 2923, 3240]",0.6,58.333333333333336,00:04:44,284.8467824049294,0.0630610543291851
Bose WC,with_noise_20,log_68_1687182024,200,2,"[1940, 3076, 3496]","[896, 1272, 1818, 2030, 2923, 3240]",0.4444444444444444,121.5,00:04:53,293.92121453303844,0.0650700054312682
Bose J,without_noise,log_68_1687182024,300,2,"[994, 2000, 3088]","[896, 1272, 1818, 2030, 2923, 3240]",0.6666666666666666,93.33333333333331,00:04:27,267.07262917701155,0.0591261078541092
Bose WC,without_noise,log_68_1687182024,300,2,"[994, 2010, 2962]","[896, 1272, 1818, 2030, 2923, 3240]",0.6666666666666666,52.333333333333336,00:04:13,253.24552876967937,0.0560649831236837
Bose J,with_noise_20,log_68_1687182024,400,2,"[1006, 1998, 3074]","[896, 1272, 1818, 2030, 2923, 3240]",0.6666666666666666,97.66666666666669,00:06:20,380.4591507324949,0.0842282822077695
Bose WC,with_noise_20,log_68_1687182024,400,2,"[994, 2010, 3200]","[896, 1272, 1818, 2030, 2923, 3240]",0.6666666666666666,52.66666666666666,00:07:04,424.33244303707033,0.0939412094392451
Bose J,without_noise,log_68_1687182024,500,2,"[1000, 2066, 2970]","[896, 1272, 1818, 2030, 2923, 3240]",0.6666666666666666,62.333333333333336,00:04:43,283.42139876820147,0.0627454945247291
Bose WC,without_noise,log_68_1687182024,500,2,"[1000, 2066, 2970]","[896, 1272, 1818, 2030, 2923, 3240]",0.6666666666666666,62.333333333333336,00:04:38,278.078978988342,0.0615627582440429
Bose J,without_noise,log_68_1687182024,600,2,"[888, 1846, 3226]","[896, 1272, 1818, 2030, 2923, 3240]",0.6666666666666666,16.666666666666668,00:05:28,328.733493776992,0.0727769523526659
Bose WC,without_noise,log_68_1687182024,600,2,"[882, 2066, 3408]","[896, 1272, 1818, 2030, 2923, 3240]",0.6666666666666666,72.66666666666667,00:05:19,319.25385409686714,0.0706782940218877
Bose J,without_noise,log_69_1687182027,100,2,[3216],"[1354, 1741, 2389, 2676, 3199]",0.3333333333333333,17.0,00:02:24,144.8255420466885,0.0342863499163561
Bose WC,without_noise,log_69_1687182027,100,2,[3216],"[1354, 1741, 2389, 2676, 3199]",0.3333333333333333,17.0,00:02:12,132.38817444443703,0.0313418973590049
Bose J,with_noise_20,log_69_1687182027,200,2,"[1532, 2622, 3160]","[1354, 1741, 2389, 2676, 3199]",0.7499999999999999,90.33333333333331,00:02:32,152.62577869929373,0.0361329968511585
Bose WC,with_noise_20,log_69_1687182027,200,2,"[1616, 2400, 3160]","[1354, 1741, 2389, 2676, 3199]",0.7499999999999999,58.333333333333336,00:02:55,175.2801079917699,0.0414962376874455
Bose J,with_noise_10,log_69_1687182027,300,2,"[1492, 2612, 3288]","[1354, 1741, 2389, 2676, 3199]",0.7499999999999999,97.0,00:03:12,192.71621944289652,0.0456241049817463
Bose WC,with_noise_10,log_69_1687182027,300,2,"[1492, 2600, 3104]","[1354, 1741, 2389, 2676, 3199]",0.7499999999999999,103.0,00:03:38,218.83437248598784,0.0518073798499024
Bose J,with_noise_10,log_69_1687182027,400,2,"[1494, 2720, 3108]","[1354, 1741, 2389, 2676, 3199]",0.7499999999999999,91.66666666666669,00:03:42,222.5821812385693,0.0526946451795855
Bose WC,with_noise_10,log_69_1687182027,400,2,"[1494, 2720, 3108]","[1354, 1741, 2389, 2676, 3199]",0.7499999999999999,91.66666666666669,00:04:17,257.57942986115813,0.060979978660312
Bose J,with_noise_20,log_69_1687182027,500,2,"[1706, 2612, 3108]","[1354, 1741, 2389, 2676, 3199]",0.7499999999999999,63.333333333333336,00:03:48,228.0429402310401,0.0539874385016666
Bose WC,with_noise_20,log_69_1687182027,500,2,"[1706, 2612, 3130]","[1354, 1741, 2389, 2676, 3199]",0.7499999999999999,56.0,00:04:15,255.83443466108287,0.0605668642663548
Bose J,with_noise_20,log_69_1687182027,600,2,"[1464, 2612, 3350]","[1354, 1741, 2389, 2676, 3199]",0.7499999999999999,108.33333333333331,00:04:05,245.25616933777928,0.0580625400894363
Bose WC,with_noise_20,log_69_1687182027,600,2,"[1464, 2612, 3350]","[1354, 1741, 2389, 2676, 3199]",0.7499999999999999,108.33333333333331,00:04:42,282.07034874148667,0.0667780181679656
Bose J,with_noise_20,log_6_1687181923,200,2,"[2044, 2678, 3168, 4054]","[923, 1989, 3141]",0.5714285714285715,41.0,00:03:13,193.5462087644264,0.0439777797692402
Bose WC,with_noise_20,log_6_1687181923,200,2,[3206],"[923, 1989, 3141]",0.5,65.0,00:03:28,208.43392565473917,0.0473605829708564
Bose J,with_noise_10,log_6_1687181923,300,2,"[882, 1970, 3208]","[923, 1989, 3141]",1.0,42.333333333333336,00:03:23,203.070409109816,0.0461418789161136
Bose WC,with_noise_10,log_6_1687181923,300,2,"[844, 2044, 3274]","[923, 1989, 3141]",1.0,89.0,00:04:39,279.9237478431314,0.0636045780147992
Bose J,without_noise,log_6_1687181923,400,2,"[874, 1996, 3212]","[923, 1989, 3141]",1.0,42.333333333333336,00:03:47,227.2458870140836,0.0516350572629137
Bose WC,without_noise,log_6_1687181923,400,2,"[848, 1910, 3426]","[923, 1989, 3141]",0.6666666666666666,77.0,00:03:54,234.5721641276032,0.0532997419058403
Bose J,with_noise_10,log_6_1687181923,500,2,"[902, 1944, 3144]","[923, 1989, 3141]",1.0,23.0,00:04:42,282.7932202219963,0.064256582645307
Bose WC,with_noise_10,log_6_1687181923,500,2,"[1600, 2886]","[923, 1989, 3141]",,,00:05:34,334.2174828816205,0.075941259459582
Bose J,without_noise,log_6_1687181923,600,2,"[1996, 3404]","[923, 1989, 3141]",0.4,7.0,00:03:59,239.55405535642055,0.0544317326417679
Bose WC,without_noise,log_6_1687181923,600,2,[2112],"[923, 1989, 3141]",0.5,123.0,00:04:16,256.5031272098422,0.0582829191569739
Bose J,with_noise_20,log_70_1687182031,100,2,[590],[608],1.0,18.0,00:00:51,51.64554634224624,0.0351091409532605
Bose WC,with_noise_20,log_70_1687182031,100,2,[606],[608],1.0,2.0,00:00:51,51.48320829402656,0.0349987819809833
Bose J,with_noise_20,log_70_1687182031,300,2,[590],[608],1.0,18.0,00:00:59,59.59195508249104,0.0405111863239232
Bose WC,with_noise_20,log_70_1687182031,300,2,[524],[608],1.0,84.0,00:01:08,68.32088821288198,0.0464451993289476
Bose J,without_noise,log_70_1687182031,400,2,[],[608],,,00:00:37,37.25339337531477,0.0253252164346123
Bose WC,without_noise,log_70_1687182031,400,2,[],[608],,,00:00:38,38.35304897278547,0.0260727729250751
Bose J,with_noise_20,log_70_1687182031,500,2,[],[608],,,00:00:40,40.51025653909892,0.0275392634528204
Bose WC,with_noise_20,log_70_1687182031,500,2,[],[608],,,00:00:40,40.24557877983898,0.0273593329570625
Bose J,without_noise,log_70_1687182031,600,2,[],[608],,,00:00:11,11.87788480706513,0.0080747007525935
Bose WC,without_noise,log_70_1687182031,600,2,[],[608],,,00:00:18,18.992887406609952,0.0129115482029979
Bose J,with_noise_20,log_71_1687182031,100,2,[3508],"[940, 1158, 1961, 2167, 3303, 3626]",0.2857142857142857,118.0,00:02:31,151.14216336794198,0.0335052457033788
Bose WC,with_noise_20,log_71_1687182031,100,2,[],"[940, 1158, 1961, 2167, 3303, 3626]",,,00:02:26,146.71060792077333,0.0325228569986196
Bose J,with_noise_10,log_71_1687182031,200,2,"[1160, 1894, 3506]","[940, 1158, 1961, 2167, 3303, 3626]",0.6666666666666666,63.0,00:02:54,174.43882214091718,0.0386696568700769
Bose WC,with_noise_10,log_71_1687182031,200,2,"[1174, 2032, 3506]","[940, 1158, 1961, 2167, 3303, 3626]",0.6666666666666666,69.0,00:03:08,188.8752344707027,0.0418699256197523
Bose J,without_noise,log_71_1687182031,300,2,"[1172, 2114, 3214, 3506]","[940, 1158, 1961, 2167, 3303, 3626]",0.8,69.0,00:02:36,156.66052371822298,0.0347285576852633
Bose WC,without_noise,log_71_1687182031,300,2,"[1054, 2122, 3214, 3506]","[940, 1158, 1961, 2167, 3303, 3626]",0.8,89.5,00:02:55,175.22176220919937,0.0388432192882286
Bose J,with_noise_10,log_71_1687182031,400,2,"[756, 1160, 2110, 3214]","[940, 1158, 1961, 2167, 3303, 3626]",0.8,83.0,00:03:57,237.5150943379849,0.0526524261445322
Bose WC,with_noise_10,log_71_1687182031,400,2,"[756, 1160, 1874, 3302]","[940, 1158, 1961, 2167, 3303, 3626]",0.8,68.5,00:05:02,302.0922850687057,0.0669679195452683
Bose J,with_noise_20,log_71_1687182031,500,2,"[1160, 2118, 3214]","[940, 1158, 1961, 2167, 3303, 3626]",0.6666666666666666,46.66666666666666,00:03:57,237.8672127937898,0.0527304838824628
Bose WC,with_noise_20,log_71_1687182031,500,2,"[1160, 2166, 3214]","[940, 1158, 1961, 2167, 3303, 3626]",0.6666666666666666,30.666666666666668,00:04:41,281.37235343735665,0.0623747181195647
Bose J,with_noise_20,log_71_1687182031,600,2,"[1156, 2118, 3300]","[940, 1158, 1961, 2167, 3303, 3626]",0.6666666666666666,18.0,00:04:05,245.58248443342745,0.0544408078992302
Bose WC,with_noise_20,log_71_1687182031,600,2,"[2238, 3300]","[940, 1158, 1961, 2167, 3303, 3626]",0.5,37.0,00:05:31,331.22173220291734,0.0734253452012674
Bose J,with_noise_10,log_72_1687182033,500,2,[822],"[661, 974]",0.6666666666666666,152.0,00:01:10,70.50232517626137,0.046566925479697
Bose WC,with_noise_10,log_72_1687182033,500,2,[],"[661, 974]",,,00:01:10,70.80504429899156,0.0467668720601001
Bose J,with_noise_10,log_72_1687182033,600,2,[],"[661, 974]",,,00:00:45,45.64432081207633,0.0301481643408694
Bose WC,with_noise_10,log_72_1687182033,600,2,[],"[661, 974]",,,00:00:56,56.80870454758406,0.037522261920465
Bose J,with_noise_20,log_73_1687182035,200,2,"[1428, 2444, 2836, 3202]","[1478, 2417, 2951, 3283]",1.0,68.25,00:01:15,75.83314902149141,0.0170335015771544
Bose WC,with_noise_20,log_73_1687182035,200,2,"[1428, 2454, 2934]","[1478, 2417, 2951, 3283]",0.8571428571428571,34.666666666666664,00:01:13,73.59972841106355,0.0165318347733745
Bose J,without_noise,log_73_1687182035,300,2,"[704, 1478, 2416, 3176]","[1478, 2417, 2951, 3283]",0.75,36.0,00:01:10,70.76094472594559,0.0158941924361962
Bose WC,without_noise,log_73_1687182035,300,2,"[1444, 2450, 2962]","[1478, 2417, 2951, 3283]",0.8571428571428571,26.0,00:01:04,64.16013501118869,0.0144115307751996
Bose J,with_noise_10,log_73_1687182035,400,2,"[1406, 2418, 3136, 3176]","[1478, 2417, 2951, 3283]",1.0,91.25,00:01:38,98.1194823672995,0.0220394165245506
Bose WC,with_noise_10,log_73_1687182035,400,2,"[1470, 2350, 2962]","[1478, 2417, 2951, 3283]",0.8571428571428571,28.666666666666668,00:02:13,133.08240451011807,0.029892723385022
Bose J,with_noise_10,log_73_1687182035,600,2,"[764, 1376, 2416, 3084]","[1478, 2417, 2951, 3283]",0.75,78.66666666666667,00:01:54,114.09147862438112,0.0256270167619903
Bose WC,with_noise_10,log_73_1687182035,600,2,[1952],"[1478, 2417, 2951, 3283]",,,00:02:28,148.1544303735718,0.0332781739383584
Bose J,without_noise,log_74_1687182036,100,2,[838],[839],1.0,1.0,00:00:48,48.12498551979661,0.034301486471701
Bose WC,without_noise,log_74_1687182036,100,2,[],[839],,,00:00:47,47.266488070599735,0.0336895852249463
Bose J,without_noise,log_74_1687182036,200,2,[848],[839],1.0,9.0,00:00:49,49.24863121379167,0.0351023743505286
Bose WC,without_noise,log_74_1687182036,200,2,[848],[839],1.0,9.0,00:00:42,42.39212851412594,0.0302153446287426
Bose J,with_noise_20,log_74_1687182036,500,2,[],[839],,,00:00:27,27.891178753226995,0.0198796712424996
Bose WC,with_noise_20,log_74_1687182036,500,2,[],[839],,,00:00:46,46.55745954904705,0.0331842192081589
Bose J,with_noise_10,log_74_1687182036,600,2,[],[839],,,00:00:33,33.219501219689846,0.0236774777046969
Bose WC,with_noise_10,log_74_1687182036,600,2,[],[839],,,00:00:33,33.87814880814403,0.0241469342894825
Bose J,without_noise,log_75_1687182036,100,2,[],"[1099, 1445]",,,00:02:14,134.68660830985755,0.0579297240042398
Bose WC,without_noise,log_75_1687182036,100,2,[],"[1099, 1445]",,,00:01:52,112.89715110417455,0.0485579144534084
Bose J,without_noise,log_75_1687182036,300,2,[1452],"[1099, 1445]",0.6666666666666666,7.0,00:02:25,145.04500360880047,0.0623849477887313
Bose WC,without_noise,log_75_1687182036,300,2,[],"[1099, 1445]",,,00:02:20,140.61374669801444,0.0604790308378556
Bose J,without_noise,log_75_1687182036,400,2,[],"[1099, 1445]",,,00:02:42,162.50256041251123,0.0698935743709725
Bose WC,without_noise,log_75_1687182036,400,2,[],"[1099, 1445]",,,00:02:24,144.25336579047143,0.0620444584045038
Bose J,with_noise_20,log_75_1687182036,600,2,[1010],"[1099, 1445]",0.6666666666666666,89.0,00:03:11,191.41425871104,0.0823287134241032
Bose WC,with_noise_20,log_75_1687182036,600,2,[],"[1099, 1445]",,,00:03:56,236.70553580578417,0.1018088326046383
Bose J,with_noise_20,log_76_1687182037,200,2,"[958, 1822, 2594]","[1056, 1741, 2740]",1.0,108.33333333333331,00:00:56,56.78804643079639,0.0173504572046429
Bose WC,with_noise_20,log_76_1687182037,200,2,"[962, 1684, 2602]","[1056, 1741, 2740]",1.0,96.33333333333331,00:01:02,62.50642596464604,0.0190975942452325
Bose J,with_noise_20,log_76_1687182037,400,2,"[962, 1546, 1940]","[1056, 1741, 2740]",0.6666666666666666,144.5,00:01:11,71.7426360975951,0.0219195344019538
Bose WC,with_noise_20,log_76_1687182037,400,2,"[962, 1660]","[1056, 1741, 2740]",0.8,87.5,00:01:35,95.85720611643046,0.0292872612638039
Bose J,without_noise,log_76_1687182037,600,2,[2032],"[1056, 1741, 2740]",,,00:00:52,52.492187143303454,0.0160379429096558
Bose WC,without_noise,log_76_1687182037,600,2,[2032],"[1056, 1741, 2740]",,,00:00:47,47.72550017386675,0.0145815765884102
Bose J,without_noise,log_77_1687182038,300,2,"[408, 1730, 1898, 2542, 3136, 3496]","[560, 1784, 3134]",0.6666666666666666,69.33333333333333,00:03:01,181.3012066967785,0.0400488638605651
Bose WC,without_noise,log_77_1687182038,300,2,"[1730, 1998, 2542, 3192, 3492]","[560, 1784, 3134]",0.5,56.0,00:02:13,133.12511701975018,0.0294069178307378
Bose J,without_noise,log_77_1687182038,600,2,"[1934, 3458]","[560, 1784, 3134]",0.4,150.0,00:03:52,232.2716005248949,0.0513080628506505
Bose WC,without_noise,log_77_1687182038,600,2,"[1952, 2616, 3458]","[560, 1784, 3134]",0.3333333333333333,168.0,00:03:21,201.96574743185192,0.0446135956332785
Bose J,without_noise,log_78_1687182040,100,2,[742],[743],1.0,1.0,00:00:13,13.030938435345888,0.0058277899979185
Bose WC,without_noise,log_78_1687182040,100,2,[730],[743],1.0,13.0,00:00:13,13.374264581128957,0.0059813347858358
Bose J,with_noise_20,log_78_1687182040,200,2,"[306, 750]",[743],0.6666666666666666,7.0,00:00:20,20.253091046586636,0.0090577330262015
Bose WC,with_noise_20,log_78_1687182040,200,2,[684],[743],1.0,59.0,00:00:22,22.269846726208925,0.0099596810045657
Bose J,with_noise_20,log_78_1687182040,300,2,[742],[743],1.0,1.0,00:00:21,21.507559219375253,0.009618765303835
Bose WC,with_noise_20,log_78_1687182040,300,2,[772],[743],1.0,29.0,00:00:25,25.30597384274006,0.0113175196076655
Bose J,without_noise,log_78_1687182040,400,2,[],[743],,,00:00:17,17.15177553705871,0.007670740401189
Bose WC,without_noise,log_78_1687182040,400,2,[],[743],,,00:00:13,13.764156583696604,0.0061557050910986
Bose J,without_noise,log_78_1687182040,600,2,[],[743],,,00:00:17,17.62819778546691,0.0078838093852714
Bose WC,without_noise,log_78_1687182040,600,2,[],[743],,,00:00:12,12.87733231857419,0.0057590931657308
Bose J,without_noise,log_79_1687182041,100,2,[530],[532],1.0,2.0,00:00:38,38.8877137908712,0.0212269180081174
Bose WC,without_noise,log_79_1687182041,100,2,[],[532],,,00:00:55,55.527137462981045,0.0303095728509721
Bose J,without_noise,log_79_1687182041,300,2,"[530, 1180]",[532],0.6666666666666666,2.0,00:01:06,66.93677620589733,0.0365375415971055
Bose WC,without_noise,log_79_1687182041,300,2,[530],[532],1.0,2.0,00:01:06,66.8203164273873,0.0364739718490105
Bose J,with_noise_10,log_79_1687182041,500,2,[1122],[532],,,00:01:00,60.15889630559832,0.0328378254943222
Bose WC,with_noise_10,log_79_1687182041,500,2,[1122],[532],,,00:01:09,69.77539882529527,0.03808700809241
Bose J,with_noise_20,log_79_1687182041,600,2,[],[532],,,00:00:43,43.44496879260987,0.0237145026160534
Bose WC,with_noise_20,log_79_1687182041,600,2,[],[532],,,00:01:04,64.9618413913995,0.0354595204101525
Bose J,without_noise,log_7_1687181925,100,2,"[918, 1840, 1868, 1896, 1924, 1952, 1982, 3132, 3172, 3292, 3332]","[920, 1720, 2103, 3052, 3413]",0.625,80.8,00:00:42,42.07831310201436,0.0088567276577592
Bose WC,without_noise,log_7_1687181925,100,2,"[918, 1840, 1868, 1896, 1924, 1952, 1982]","[920, 1720, 2103, 3052, 3413]",0.5,81.0,00:00:39,39.30185288656503,0.0082723327481719
Bose J,without_noise,log_7_1687181925,200,2,"[918, 1808, 1910, 2012, 3126, 3168, 3210, 3254, 3296, 3338]","[920, 1720, 2103, 3052, 3413]",0.6666666666666666,66.0,00:00:45,45.23751825187355,0.0095216834880811
Bose WC,without_noise,log_7_1687181925,200,2,"[930, 1910]","[920, 1720, 2103, 3052, 3413]",0.5714285714285715,100.0,00:00:38,38.24516583606601,0.0080499191404053
Bose J,without_noise,log_7_1687181925,300,2,"[918, 1910, 3232]","[920, 1720, 2103, 3052, 3413]",0.7499999999999999,124.0,00:00:53,53.63447661604732,0.0112890921103025
Bose WC,without_noise,log_7_1687181925,300,2,"[928, 1910]","[920, 1720, 2103, 3052, 3413]",0.5714285714285715,99.0,00:00:42,42.91996702179313,0.0090338806612909
Bose J,without_noise,log_7_1687181925,400,2,"[918, 1910, 3232]","[920, 1720, 2103, 3052, 3413]",0.7499999999999999,124.0,00:01:01,61.53268755413592,0.012951523374897
Bose WC,without_noise,log_7_1687181925,400,2,"[796, 938, 1910]","[920, 1720, 2103, 3052, 3413]",0.5,104.0,00:00:49,49.926138429902494,0.0105085536581567
Bose J,with_noise_20,log_7_1687181925,500,2,"[910, 1892, 3172, 4010]","[920, 1720, 2103, 3052, 3413]",0.6666666666666665,100.66666666666669,00:01:19,79.43300968129188,0.0167192190446836
Bose WC,with_noise_20,log_7_1687181925,500,2,"[944, 2156, 3362]","[920, 1720, 2103, 3052, 3413]",0.7499999999999999,42.66666666666666,00:01:06,66.59189139120281,0.0140163947360982
Bose J,without_noise,log_80_1687182042,200,2,[1018],[981],1.0,37.0,00:02:02,122.6484068678692,0.0578803241471775
Bose WC,without_noise,log_80_1687182042,200,2,[1018],[981],1.0,37.0,00:02:07,127.67057770863175,0.0602503906128512
Bose J,without_noise,log_80_1687182042,400,2,[890],[981],1.0,91.0,00:02:38,158.80172003991902,0.0749418216328074
Bose WC,without_noise,log_80_1687182042,400,2,[1028],[981],1.0,47.0,00:02:27,147.54168616328388,0.069627978368704
Bose J,without_noise,log_80_1687182042,500,2,[1226],[981],,,00:01:59,119.25060887541622,0.0562768328812724
Bose WC,without_noise,log_80_1687182042,500,2,[1228],[981],,,00:02:02,122.65510254073888,0.0578834839739211
Bose J,with_noise_20,log_80_1687182042,600,2,[],[981],,,00:02:08,128.95686172973365,0.0608574146907662
Bose WC,with_noise_20,log_80_1687182042,600,2,[],[981],,,00:02:50,170.1511066351086,0.0802978322959455
Bose J,without_noise,log_81_1687182043,100,2,"[864, 892, 920, 948, 976, 1004]","[751, 1119]",0.5,114.0,00:00:11,11.278415337204931,0.0061362433825924
Bose WC,without_noise,log_81_1687182043,100,2,"[864, 892, 920, 948, 976, 1004]","[751, 1119]",0.5,114.0,00:00:11,11.432745782658458,0.0062202098926324
Bose J,with_noise_10,log_81_1687182043,200,2,[1160],"[751, 1119]",0.6666666666666666,41.0,00:00:15,15.278143559582531,0.0083123740802951
Bose WC,with_noise_10,log_81_1687182043,200,2,[950],"[751, 1119]",0.6666666666666666,169.0,00:00:18,18.413320472463965,0.0100181286574885
Bose J,with_noise_10,log_81_1687182043,300,2,[1254],"[751, 1119]",0.6666666666666666,135.0,00:00:16,16.444322999566793,0.0089468569094487
Bose WC,with_noise_10,log_81_1687182043,300,2,[1044],"[751, 1119]",0.6666666666666666,75.0,00:00:20,20.17787755187601,0.0109781705940565
Bose J,with_noise_20,log_81_1687182043,400,2,[1070],"[751, 1119]",0.6666666666666666,49.0,00:00:15,15.99696589820087,0.0087034634919482
Bose WC,with_noise_20,log_81_1687182043,400,2,[980],"[751, 1119]",0.6666666666666666,139.0,00:00:20,20.398047984577715,0.0110979586423164
Bose J,with_noise_20,log_81_1687182043,500,2,[],"[751, 1119]",,,00:00:15,15.311246383935211,0.0083303843220539
Bose WC,with_noise_20,log_81_1687182043,500,2,[920],"[751, 1119]",0.6666666666666666,169.0,00:00:17,17.269457462243736,0.0093957875202631
Bose J,without_noise,log_81_1687182043,600,2,[],"[751, 1119]",,,00:00:05,5.506163489073515,0.0029957363923142
Bose WC,without_noise,log_81_1687182043,600,2,[],"[751, 1119]",,,00:00:05,5.1416520439088345,0.0027974167812344
Bose J,with_noise_20,log_82_1687182044,100,2,"[674, 986]",[642],0.6666666666666666,32.0,00:00:17,17.75257097464055,0.0086767209064714
Bose WC,with_noise_20,log_82_1687182044,100,2,[666],[642],1.0,24.0,00:00:18,18.254970682784915,0.0089222730609896
Bose J,with_noise_20,log_82_1687182044,300,2,"[654, 1286]",[642],0.6666666666666666,12.0,00:00:21,21.15444820839912,0.0103394175016613
Bose WC,with_noise_20,log_82_1687182044,300,2,"[654, 1308]",[642],0.6666666666666666,12.0,00:00:21,21.426682910881937,0.010472474540998
Bose J,without_noise,log_82_1687182044,400,2,"[654, 1414]",[642],0.6666666666666666,12.0,00:00:19,19.447729106992483,0.0095052439428115
Bose WC,without_noise,log_82_1687182044,400,2,[],[642],,,00:00:17,17.497104574926198,0.0085518595185367
Bose J,with_noise_10,log_82_1687182044,500,2,[],[642],,,00:00:21,21.098282019607723,0.0103119657964847
Bose WC,with_noise_10,log_82_1687182044,500,2,[],[642],,,00:00:22,22.53369891177863,0.0110135380800482
Bose J,without_noise,log_82_1687182044,600,2,[],[642],,,00:00:18,18.25914240349084,0.0089243120251665
Bose WC,without_noise,log_82_1687182044,600,2,[],[642],,,00:00:17,17.73386408854276,0.008667577755886
Bose J,with_noise_10,log_83_1687182046,100,2,"[1170, 1686, 2676]","[1171, 1687, 2573, 2813]",0.8571428571428571,35.0,00:00:30,30.834603157825768,0.0084617462013791
Bose WC,with_noise_10,log_83_1687182046,100,2,"[1178, 1736, 2570]","[1171, 1687, 2573, 2813]",0.8571428571428571,19.666666666666668,00:00:24,24.491646165959537,0.0067210884099779
Bose J,with_noise_10,log_83_1687182046,200,2,"[1170, 1686, 2708]","[1171, 1687, 2573, 2813]",0.8571428571428571,35.666666666666664,00:00:34,34.515454452484846,0.0094718590703855
Bose WC,with_noise_10,log_83_1687182046,200,2,"[1064, 1736, 2874]","[1171, 1687, 2573, 2813]",0.8571428571428571,72.33333333333333,00:00:39,39.25912014301866,0.0107736334091708
Bose J,without_noise,log_83_1687182046,300,2,"[1170, 1686, 2676, 2708]","[1171, 1687, 2573, 2813]",1.0,52.5,00:00:27,27.47455422859639,0.0075396691077377
Bose WC,without_noise,log_83_1687182046,300,2,"[1170, 1686, 2692]","[1171, 1687, 2573, 2813]",0.8571428571428571,40.333333333333336,00:00:15,15.186173594556749,0.0041674461016895
Bose J,without_noise,log_83_1687182046,400,2,"[1170, 1686, 2676, 2708]","[1171, 1687, 2573, 2813]",1.0,52.5,00:00:39,39.73918038699776,0.0109053733224472
Bose WC,without_noise,log_83_1687182046,400,2,"[1128, 1728, 2692]","[1171, 1687, 2573, 2813]",0.8571428571428571,67.66666666666667,00:00:27,27.84475462883711,0.0076412608750925
Bose J,without_noise,log_83_1687182046,500,2,"[1170, 1686]","[1171, 1687, 2573, 2813]",0.6666666666666666,1.0,00:00:43,43.04988396819681,0.0118139088826006
Bose WC,without_noise,log_83_1687182046,500,2,"[1082, 1774]","[1171, 1687, 2573, 2813]",0.6666666666666666,88.0,00:00:27,27.930083975195885,0.0076646772709099
Bose J,without_noise,log_83_1687182046,600,2,"[1128, 1728]","[1171, 1687, 2573, 2813]",0.6666666666666666,42.0,00:00:48,48.16196092031896,0.0132167840066737
Bose WC,without_noise,log_83_1687182046,600,2,[1800],"[1171, 1687, 2573, 2813]",0.4,113.0,00:00:28,28.80194692499936,0.0079039371363884
Bose J,without_noise,log_84_1687182047,100,2,[],[1338],,,00:01:51,111.24965415988116,0.0436444308198827
Bose WC,without_noise,log_84_1687182047,100,2,[],[1338],,,00:02:20,140.35805432591587,0.055063967958382
