Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,ADWIN Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev ADWIN J,with_noise_20,log_64_1687182018,0.4,300,600,10,[299],[1359],,,00:00:41,41.32832140941173,0.0209363330341498
Martjushev ADWIN J,with_noise_20,log_64_1687182018,0.4,300,700,20,"[299, 1240]",[1359],0.6666666666666666,119.0,00:00:40,40.915958777070045,0.0207274360572796
Martjushev ADWIN J,without_noise,log_64_1687182018,0.4,400,400,20,[719],[1359],,,00:00:37,37.448491770774126,0.0189708671584468
Martjushev ADWIN J,with_noise_10,log_64_1687182018,0.4,400,500,20,[749],[1359],,,00:00:36,36.4569448614493,0.0184685637595994
Martjushev ADWIN J,with_noise_10,log_64_1687182018,0.4,400,600,20,[599],[1359],,,00:00:35,35.9450756739825,0.0182092581935068
Martjushev ADWIN J,with_noise_20,log_64_1687182018,0.4,400,700,10,[599],[1359],,,00:00:38,38.34312717989087,0.0194240765855576
Martjushev ADWIN J,with_noise_10,log_65_1687182020,0.4,100,400,50,"[799, 1500]","[909, 1496, 2099, 2410]",0.6666666666666666,57.0,00:00:15,15.871374221518636,0.0051884191636216
Martjushev ADWIN J,without_noise,log_65_1687182020,0.4,100,500,10,"[829, 1460]","[909, 1496, 2099, 2410]",0.6666666666666666,58.0,00:00:22,22.814812407828867,0.0074582583876524
Martjushev ADWIN J,with_noise_20,log_65_1687182020,0.4,100,600,50,"[899, 1500]","[909, 1496, 2099, 2410]",0.6666666666666666,7.0,00:00:16,16.87865488883108,0.0055177034615335
Martjushev ADWIN J,with_noise_10,log_65_1687182020,0.4,100,700,50,"[974, 1500]","[909, 1496, 2099, 2410]",0.6666666666666666,34.5,00:00:13,13.76176266092807,0.0044987782480967
Martjushev ADWIN J,with_noise_20,log_65_1687182020,0.4,200,400,50,[1499],"[909, 1496, 2099, 2410]",0.4,3.0,00:00:15,15.970357994548976,0.0052207773764462
Martjushev ADWIN J,without_noise,log_65_1687182020,0.4,200,500,50,"[849, 1500]","[909, 1496, 2099, 2410]",0.6666666666666666,32.0,00:00:16,16.63149817660451,0.0054369068900308
Martjushev ADWIN J,with_noise_10,log_65_1687182020,0.4,200,600,10,"[509, 1450]","[909, 1496, 2099, 2410]",0.3333333333333333,46.0,00:00:23,23.27487104572356,0.0076086534964771
Martjushev ADWIN J,without_noise,log_65_1687182020,0.4,200,700,50,"[974, 1500]","[909, 1496, 2099, 2410]",0.6666666666666666,34.5,00:00:12,12.224758312106133,0.0039963250448205
Martjushev ADWIN J,with_noise_10,log_65_1687182020,0.4,300,400,20,"[799, 1500]","[909, 1496, 2099, 2410]",0.6666666666666666,57.0,00:00:17,17.363066435791552,0.0056760596390296
Martjushev ADWIN J,without_noise,log_65_1687182020,0.4,300,500,10,"[829, 1460]","[909, 1496, 2099, 2410]",0.6666666666666666,58.0,00:00:12,12.527460368350148,0.0040952796235208
Martjushev ADWIN J,with_noise_10,log_65_1687182020,0.4,300,600,20,"[899, 1500]","[909, 1496, 2099, 2410]",0.6666666666666666,7.0,00:00:17,17.96933505497873,0.0058742514073157
Martjushev ADWIN J,with_noise_10,log_65_1687182020,0.4,300,700,20,"[659, 1840]","[909, 1496, 2099, 2410]",,,00:00:16,16.899724455550313,0.0055245911917457
Martjushev ADWIN J,without_noise,log_65_1687182020,0.4,400,400,20,[969],"[909, 1496, 2099, 2410]",0.4,60.0,00:00:16,16.02000376395881,0.0052370067878256
Martjushev ADWIN J,with_noise_20,log_65_1687182020,0.4,400,500,50,"[799, 1500]","[909, 1496, 2099, 2410]",0.6666666666666666,57.0,00:00:15,15.782776375301182,0.0051594561540703
Martjushev ADWIN J,with_noise_20,log_65_1687182020,0.4,400,600,10,"[509, 1420]","[909, 1496, 2099, 2410]",0.3333333333333333,76.0,00:00:18,18.4165354417637,0.0060204430996285
Martjushev ADWIN J,with_noise_10,log_65_1687182020,0.4,400,700,20,"[659, 1840]","[909, 1496, 2099, 2410]",,,00:00:08,8.108783075585961,0.0026507953826694
Martjushev ADWIN J,without_noise,log_66_1687182022,0.4,100,400,50,[],"[846, 1221]",,,00:00:12,12.388362251222134,0.0071609030353885
Martjushev ADWIN J,with_noise_10,log_66_1687182022,0.4,100,500,50,[],"[846, 1221]",,,00:00:12,12.855067485012114,0.0074306748468278
Martjushev ADWIN J,with_noise_20,log_66_1687182022,0.4,100,600,10,[],"[846, 1221]",,,00:00:23,23.38432316761464,0.0135169498078697
Martjushev ADWIN J,without_noise,log_66_1687182022,0.4,100,700,10,[],"[846, 1221]",,,00:00:18,18.738762979395688,0.0108316549013847
Martjushev ADWIN J,with_noise_20,log_66_1687182022,0.4,200,400,50,[],"[846, 1221]",,,00:00:13,13.60860615130514,0.0078662463302341
Martjushev ADWIN J,with_noise_20,log_66_1687182022,0.4,200,500,20,[],"[846, 1221]",,,00:00:15,15.759648621082306,0.0091096234803943
Martjushev ADWIN J,with_noise_10,log_66_1687182022,0.4,200,600,10,[],"[846, 1221]",,,00:00:20,20.38997994828969,0.011786115577046
Martjushev ADWIN J,with_noise_20,log_66_1687182022,0.4,200,700,50,[],"[846, 1221]",,,00:00:15,15.554967642761769,0.0089913107761628
Martjushev ADWIN J,without_noise,log_66_1687182022,0.4,300,400,50,[],"[846, 1221]",,,00:00:12,12.124870289117098,0.0070085955428422
Martjushev ADWIN J,without_noise,log_66_1687182022,0.4,300,500,50,[],"[846, 1221]",,,00:00:12,12.810044101439416,0.0074046497696181
Martjushev ADWIN J,without_noise,log_66_1687182022,0.4,300,600,10,[],"[846, 1221]",,,00:00:17,17.382284390740097,0.0100475632316416
Martjushev ADWIN J,with_noise_20,log_66_1687182022,0.4,300,700,50,[],"[846, 1221]",,,00:00:12,12.908186361193655,0.0074613793995339
Martjushev ADWIN J,with_noise_20,log_66_1687182022,0.4,400,400,50,[],"[846, 1221]",,,00:00:12,12.978340583853424,0.0075019309733256
Martjushev ADWIN J,with_noise_10,log_66_1687182022,0.4,400,500,10,[],"[846, 1221]",,,00:00:17,17.66301067173481,0.0102098327582282
Martjushev ADWIN J,with_noise_20,log_66_1687182022,0.4,400,600,20,[],"[846, 1221]",,,00:00:15,15.098812163807452,0.008727637088906
Martjushev ADWIN J,with_noise_20,log_66_1687182022,0.4,400,700,10,[],"[846, 1221]",,,00:00:18,18.03969869017601,0.0104275714972115
Martjushev ADWIN J,with_noise_10,log_67_1687182023,0.4,100,400,20,[],"[933, 1145, 2289, 3129]",,,00:00:08,8.096887012012303,0.0018215718812176
Martjushev ADWIN J,without_noise,log_67_1687182023,0.4,100,500,20,[],"[933, 1145, 2289, 3129]",,,00:00:08,8.060361279174685,0.0018133546184869
Martjushev ADWIN J,with_noise_10,log_67_1687182023,0.4,100,600,10,[],"[933, 1145, 2289, 3129]",,,00:00:14,14.803314849734306,0.0033303295499964
Martjushev ADWIN J,with_noise_20,log_67_1687182023,0.4,100,700,10,[],"[933, 1145, 2289, 3129]",,,00:00:14,14.53465439658612,0.0032698885031689
Martjushev ADWIN J,with_noise_10,log_67_1687182023,0.4,200,400,20,[],"[933, 1145, 2289, 3129]",,,00:00:10,10.501312462612988,0.0023624999915889
Martjushev ADWIN J,with_noise_10,log_67_1687182023,0.4,200,500,50,[],"[933, 1145, 2289, 3129]",,,00:00:07,7.033244715072215,0.0015822822756067
Martjushev ADWIN J,with_noise_10,log_67_1687182023,0.4,200,600,10,[],"[933, 1145, 2289, 3129]",,,00:00:13,13.00124100409448,0.0029249136117197
Martjushev ADWIN J,with_noise_10,log_67_1687182023,0.4,200,700,20,[],"[933, 1145, 2289, 3129]",,,00:00:10,10.4370906194672,0.0023480518828947
Martjushev ADWIN J,without_noise,log_67_1687182023,0.4,300,400,50,[],"[933, 1145, 2289, 3129]",,,00:00:06,6.071122175082564,0.0013658317604235
Martjushev ADWIN J,with_noise_10,log_67_1687182023,0.4,300,500,50,[],"[933, 1145, 2289, 3129]",,,00:00:07,7.414330231957138,0.0016680158002153
Martjushev ADWIN J,without_noise,log_67_1687182023,0.4,300,600,10,[],"[933, 1145, 2289, 3129]",,,00:00:09,9.89352580625564,0.0022257650857717
Martjushev ADWIN J,with_noise_20,log_67_1687182023,0.4,300,700,50,[],"[933, 1145, 2289, 3129]",,,00:00:07,7.955446660518646,0.0017897517796442
Martjushev ADWIN J,with_noise_20,log_67_1687182023,0.4,400,400,50,[],"[933, 1145, 2289, 3129]",,,00:00:07,7.526829047128558,0.0016933248699951
Martjushev ADWIN J,with_noise_10,log_67_1687182023,0.4,400,500,20,[],"[933, 1145, 2289, 3129]",,,00:00:09,9.542710437439382,0.0021468414932372
Martjushev ADWIN J,with_noise_10,log_67_1687182023,0.4,400,600,10,[],"[933, 1145, 2289, 3129]",,,00:00:14,14.08099794574082,0.0031678285592217
Martjushev ADWIN J,without_noise,log_67_1687182023,0.4,400,700,50,[],"[933, 1145, 2289, 3129]",,,00:00:06,6.882043264806271,0.0015482662013062
Martjushev ADWIN J,with_noise_10,log_68_1687182024,0.4,100,400,20,[],"[896, 1272, 1818, 2030, 2923, 3240]",,,00:01:03,63.65145593509078,0.0140915333042042
Martjushev ADWIN J,with_noise_10,log_68_1687182024,0.4,100,500,10,[],"[896, 1272, 1818, 2030, 2923, 3240]",,,00:01:19,79.22613582853228,0.0175395474493097
Martjushev ADWIN J,with_noise_20,log_68_1687182024,0.4,100,600,10,[],"[896, 1272, 1818, 2030, 2923, 3240]",,,00:01:23,83.6422785287723,0.0185172190676936
Martjushev ADWIN J,without_noise,log_68_1687182024,0.4,100,700,50,[],"[896, 1272, 1818, 2030, 2923, 3240]",,,00:00:37,37.18236239440739,0.008231649854861
Martjushev ADWIN J,with_noise_20,log_68_1687182024,0.4,200,400,10,[],"[896, 1272, 1818, 2030, 2923, 3240]",,,00:01:20,80.9352702749893,0.0179179256752245
Martjushev ADWIN J,without_noise,log_68_1687182024,0.4,200,500,20,[],"[896, 1272, 1818, 2030, 2923, 3240]",,,00:00:54,54.58232059236616,0.0120837548355913
Martjushev ADWIN J,without_noise,log_68_1687182024,0.4,200,600,50,[],"[896, 1272, 1818, 2030, 2923, 3240]",,,00:00:49,49.38521282374859,0.0109331885817464
Martjushev ADWIN J,without_noise,log_68_1687182024,0.4,200,700,20,[],"[896, 1272, 1818, 2030, 2923, 3240]",,,00:00:55,55.940427742898464,0.0123844205762449
Martjushev ADWIN J,with_noise_10,log_68_1687182024,0.4,300,400,50,[],"[896, 1272, 1818, 2030, 2923, 3240]",,,00:00:53,53.48465903196484,0.0118407480699501
Martjushev ADWIN J,with_noise_20,log_68_1687182024,0.4,300,500,50,[],"[896, 1272, 1818, 2030, 2923, 3240]",,,00:00:55,55.35185214038938,0.0122541182511377
Martjushev ADWIN J,without_noise,log_68_1687182024,0.4,300,600,10,[],"[896, 1272, 1818, 2030, 2923, 3240]",,,00:01:00,60.2216872414574,0.0133322309589234
Martjushev ADWIN J,with_noise_20,log_68_1687182024,0.4,300,700,20,[],"[896, 1272, 1818, 2030, 2923, 3240]",,,00:01:09,69.19534756988287,0.0153188726078996
Martjushev ADWIN J,with_noise_20,log_68_1687182024,0.4,400,500,20,[],"[896, 1272, 1818, 2030, 2923, 3240]",,,00:01:00,60.2339632390067,0.0133349486913895
Martjushev ADWIN J,without_noise,log_68_1687182024,0.4,400,600,20,[],"[896, 1272, 1818, 2030, 2923, 3240]",,,00:00:58,58.321816383861005,0.0129116263856234
Martjushev ADWIN J,with_noise_10,log_68_1687182024,0.4,400,700,20,[],"[896, 1272, 1818, 2030, 2923, 3240]",,,00:00:47,47.50060270912945,0.0105159625213923
Martjushev ADWIN J,without_noise,log_69_1687182027,0.4,100,400,50,[1449],"[1354, 1741, 2389, 2676, 3199]",0.3333333333333333,95.0,00:00:34,34.27873839996755,0.0081152316287801
Martjushev ADWIN J,with_noise_20,log_69_1687182027,0.4,100,500,10,[],"[1354, 1741, 2389, 2676, 3199]",,,00:00:54,54.358786057680845,0.0128690307901706
Martjushev ADWIN J,with_noise_20,log_69_1687182027,0.4,100,600,10,"[1649, 3090]","[1354, 1741, 2389, 2676, 3199]",0.5714285714285715,100.5,00:00:51,51.175929128192365,0.0121155135246667
Martjushev ADWIN J,without_noise,log_69_1687182027,0.4,100,700,10,[],"[1354, 1741, 2389, 2676, 3199]",,,00:00:55,55.46223113872111,0.0131302630536745
Martjushev ADWIN J,without_noise,log_69_1687182027,0.4,200,400,50,[1449],"[1354, 1741, 2389, 2676, 3199]",0.3333333333333333,95.0,00:00:34,34.78134890925139,0.0082342208591977
Martjushev ADWIN J,without_noise,log_69_1687182027,0.4,200,500,20,[1464],"[1354, 1741, 2389, 2676, 3199]",0.3333333333333333,110.0,00:00:41,41.27108246739954,0.0097706161144411
Martjushev ADWIN J,with_noise_20,log_69_1687182027,0.4,200,600,50,"[1649, 3100]","[1354, 1741, 2389, 2676, 3199]",0.5714285714285715,95.5,00:00:24,24.426179504953325,0.0057827129509832
Martjushev ADWIN J,without_noise,log_69_1687182027,0.4,200,700,10,[],"[1354, 1741, 2389, 2676, 3199]",,,00:00:54,54.41663104016334,0.0128827251515538
Martjushev ADWIN J,with_noise_10,log_69_1687182027,0.4,300,400,10,[1449],"[1354, 1741, 2389, 2676, 3199]",0.3333333333333333,95.0,00:00:45,45.10877269227058,0.0106791602017686
Martjushev ADWIN J,without_noise,log_69_1687182027,0.4,300,500,10,[1449],"[1354, 1741, 2389, 2676, 3199]",0.3333333333333333,95.0,00:00:47,47.71731986105442,0.0112967139822572
Martjushev ADWIN J,without_noise,log_69_1687182027,0.4,300,600,10,[1499],"[1354, 1741, 2389, 2676, 3199]",0.3333333333333333,145.0,00:00:40,40.08728437125683,0.0094903608833467
Martjushev ADWIN J,with_noise_20,log_69_1687182027,0.4,300,700,50,[],"[1354, 1741, 2389, 2676, 3199]",,,00:00:35,35.96662402898073,0.0085148257644367
Martjushev ADWIN J,without_noise,log_69_1687182027,0.4,400,400,50,[1449],"[1354, 1741, 2389, 2676, 3199]",0.3333333333333333,95.0,00:00:25,25.741372329182923,0.0060940748885376
Martjushev ADWIN J,without_noise,log_69_1687182027,0.4,400,500,20,[1464],"[1354, 1741, 2389, 2676, 3199]",0.3333333333333333,110.0,00:00:41,41.15078065637499,0.0097421355720584
Martjushev ADWIN J,with_noise_10,log_69_1687182027,0.4,400,600,20,"[1639, 3100]","[1354, 1741, 2389, 2676, 3199]",0.5714285714285715,100.5,00:00:36,36.11324471328408,0.0085495371006827
Martjushev ADWIN J,without_noise,log_69_1687182027,0.4,400,700,50,[],"[1354, 1741, 2389, 2676, 3199]",,,00:00:39,39.08072150312364,0.0092520647497925
Martjushev ADWIN J,without_noise,log_6_1687181923,0.4,100,400,20,[],"[923, 1989, 3141]",,,00:00:39,39.96285267267376,0.0090804027886102
Martjushev ADWIN J,with_noise_10,log_6_1687181923,0.4,100,500,10,[],"[923, 1989, 3141]",,,00:01:02,62.30031799245626,0.0141559459196674
Martjushev ADWIN J,with_noise_20,log_6_1687181923,0.4,100,600,20,[],"[923, 1989, 3141]",,,00:00:46,46.24065079726279,0.0105068508969013
Martjushev ADWIN J,with_noise_10,log_6_1687181923,0.4,100,700,20,[],"[923, 1989, 3141]",,,00:00:47,47.31932465080172,0.0107519483414682
Martjushev ADWIN J,with_noise_10,log_6_1687181923,0.4,200,400,10,[],"[923, 1989, 3141]",,,00:00:55,55.80293078906834,0.0126796025423922
Martjushev ADWIN J,without_noise,log_6_1687181923,0.4,200,500,10,[],"[923, 1989, 3141]",,,00:00:54,54.571787010878325,0.0123998607159459
Martjushev ADWIN J,with_noise_20,log_6_1687181923,0.4,200,600,10,[],"[923, 1989, 3141]",,,00:01:01,61.11767657101154,0.0138872248514
Martjushev ADWIN J,without_noise,log_6_1687181923,0.4,200,700,10,[],"[923, 1989, 3141]",,,00:00:53,53.32838894892484,0.0121173344578334
Martjushev ADWIN J,with_noise_20,log_6_1687181923,0.4,300,400,50,[],"[923, 1989, 3141]",,,00:00:38,38.1464035846293,0.0086676672539489
Martjushev ADWIN J,with_noise_20,log_6_1687181923,0.4,300,500,20,[],"[923, 1989, 3141]",,,00:00:41,41.97929568309337,0.0095385811595304
Martjushev ADWIN J,without_noise,log_6_1687181923,0.4,300,600,50,[],"[923, 1989, 3141]",,,00:00:18,18.39922919869423,0.004180692842239
Martjushev ADWIN J,with_noise_10,log_6_1687181923,0.4,300,700,50,[],"[923, 1989, 3141]",,,00:00:41,41.45385470520705,0.0094191898898448
Martjushev ADWIN J,without_noise,log_6_1687181923,0.4,400,400,20,[],"[923, 1989, 3141]",,,00:00:38,38.15489318501204,0.0086695962701686
Martjushev ADWIN J,with_noise_20,log_6_1687181923,0.4,400,500,20,[],"[923, 1989, 3141]",,,00:00:37,37.14984435494989,0.0084412279834014
Martjushev ADWIN J,with_noise_20,log_6_1687181923,0.4,400,600,50,[],"[923, 1989, 3141]",,,00:00:41,41.010884169489145,0.0093185376436012
Martjushev ADWIN J,with_noise_20,log_6_1687181923,0.4,400,700,20,[],"[923, 1989, 3141]",,,00:00:37,37.36708442308009,0.0084905895076301
Martjushev ADWIN J,with_noise_20,log_70_1687182031,0.4,100,400,50,[],[608],,,00:00:08,8.87183644529432,0.0060311600579839
Martjushev ADWIN J,with_noise_20,log_70_1687182031,0.4,100,500,20,[],[608],,,00:00:12,12.723783800378442,0.0086497510539622
Martjushev ADWIN J,without_noise,log_70_1687182031,0.4,100,600,50,[],[608],,,00:00:08,8.394393001683056,0.0057065893961135
Martjushev ADWIN J,without_noise,log_70_1687182031,0.4,100,700,20,[],[608],,,00:00:09,9.283243384212255,0.0063108384664937
Martjushev ADWIN J,with_noise_10,log_70_1687182031,0.4,200,400,10,[],[608],,,00:00:10,10.5734991626814,0.0071879667999193
Martjushev ADWIN J,with_noise_20,log_70_1687182031,0.4,200,500,10,[],[608],,,00:00:14,14.70135423541069,0.009994122525772
Martjushev ADWIN J,with_noise_10,log_70_1687182031,0.4,200,600,10,[],[608],,,00:00:15,15.161275142803788,0.010306781198371
Martjushev ADWIN J,with_noise_20,log_70_1687182031,0.4,200,700,20,[],[608],,,00:00:12,12.119343284517528,0.0082388465564361
Martjushev ADWIN J,with_noise_20,log_70_1687182031,0.4,300,400,20,[],[608],,,00:00:10,10.104244000278412,0.0068689626106583
Martjushev ADWIN J,without_noise,log_70_1687182031,0.4,300,500,50,[],[608],,,00:00:07,7.245963420718908,0.0049258758808422
Martjushev ADWIN J,without_noise,log_70_1687182031,0.4,300,600,10,[],[608],,,00:00:10,10.666414416395128,0.0072511314863325
Martjushev ADWIN J,without_noise,log_70_1687182031,0.4,300,700,10,[],[608],,,00:00:12,12.234973154962065,0.0083174528585738
Martjushev ADWIN J,without_noise,log_70_1687182031,0.4,400,400,20,[],[608],,,00:00:07,7.391717342659831,0.0050249608039835
Martjushev ADWIN J,with_noise_20,log_70_1687182031,0.4,400,500,10,[],[608],,,00:00:12,12.701157944276927,0.0086343697785703
Martjushev ADWIN J,with_noise_10,log_70_1687182031,0.4,400,600,10,[],[608],,,00:00:10,10.174091369844971,0.006916445526747
Martjushev ADWIN J,without_noise,log_70_1687182031,0.4,400,700,20,[],[608],,,00:00:08,8.3641193555668,0.0056860090792432
Martjushev ADWIN J,with_noise_20,log_71_1687182031,0.4,100,400,50,"[3199, 4255]","[940, 1158, 1961, 2167, 3303, 3626]",0.25,104.0,00:00:28,28.884778861887757,0.0064031875109482
Martjushev ADWIN J,with_noise_10,log_71_1687182031,0.4,100,500,20,"[2021, 3410]","[940, 1158, 1961, 2167, 3303, 3626]",0.5,83.5,00:00:31,31.168159781955183,0.0069093681627034
Martjushev ADWIN J,with_noise_10,log_71_1687182031,0.4,100,600,20,"[1119, 2100, 3461]","[940, 1158, 1961, 2167, 3303, 3626]",0.6666666666666666,88.0,00:00:33,33.60434429906309,0.0074494223673383
Martjushev ADWIN J,with_noise_20,log_71_1687182031,0.4,100,700,50,"[2049, 3200]","[940, 1158, 1961, 2167, 3303, 3626]",0.5,95.5,00:00:30,30.129177465103567,0.0066790462126144
Martjushev ADWIN J,with_noise_10,log_71_1687182031,0.4,200,400,20,[1159],"[940, 1158, 1961, 2167, 3303, 3626]",0.2857142857142857,1.0,00:00:33,33.68075192254037,0.0074663604350566
Martjushev ADWIN J,with_noise_20,log_71_1687182031,0.4,200,500,50,[4254],"[940, 1158, 1961, 2167, 3303, 3626]",,,00:00:30,30.169405206106603,0.0066879639117948
Martjushev ADWIN J,with_noise_10,log_71_1687182031,0.4,200,600,50,"[1149, 3200]","[940, 1158, 1961, 2167, 3303, 3626]",0.5,56.0,00:00:26,26.11612750589848,0.0057894319454441
Martjushev ADWIN J,with_noise_10,log_71_1687182031,0.4,200,700,20,"[1169, 2100, 3201]","[940, 1158, 1961, 2167, 3303, 3626]",0.6666666666666666,60.0,00:00:33,33.53102434333414,0.0074331687748468
Martjushev ADWIN J,without_noise,log_71_1687182031,0.4,300,400,10,"[1129, 3410]","[940, 1158, 1961, 2167, 3303, 3626]",0.5,68.0,00:00:35,35.788145068101585,0.0079335280576594
Martjushev ADWIN J,with_noise_10,log_71_1687182031,0.4,300,500,20,"[2021, 3410]","[940, 1158, 1961, 2167, 3303, 3626]",0.5,83.5,00:00:32,32.184814664535224,0.0071347405596398
Martjushev ADWIN J,without_noise,log_71_1687182031,0.4,300,600,50,"[999, 1950, 3551]","[940, 1158, 1961, 2167, 3303, 3626]",0.6666666666666666,48.333333333333336,00:00:25,25.61261389683932,0.0056778128789269
Martjushev ADWIN J,with_noise_10,log_71_1687182031,0.4,300,700,50,"[1999, 3200]","[940, 1158, 1961, 2167, 3303, 3626]",0.5,70.5,00:00:27,27.037974872626364,0.0059937873803206
Martjushev ADWIN J,with_noise_20,log_71_1687182031,0.4,400,400,20,[1159],"[940, 1158, 1961, 2167, 3303, 3626]",0.2857142857142857,1.0,00:00:29,29.225292092189196,0.0064786725985788
Martjushev ADWIN J,with_noise_20,log_71_1687182031,0.4,400,500,20,[],"[940, 1158, 1961, 2167, 3303, 3626]",,,00:00:35,35.20138425100595,0.0078034547220141
Martjushev ADWIN J,with_noise_20,log_71_1687182031,0.4,400,600,50,"[1149, 3200]","[940, 1158, 1961, 2167, 3303, 3626]",0.5,56.0,00:00:18,18.910915168002248,0.0041921780465533
Martjushev ADWIN J,with_noise_20,log_71_1687182031,0.4,400,700,50,"[2049, 3200]","[940, 1158, 1961, 2167, 3303, 3626]",0.5,95.5,00:00:25,25.247640311717987,0.0055969054115978
Martjushev ADWIN J,without_noise,log_72_1687182033,0.4,100,400,50,[599],"[661, 974]",0.6666666666666666,62.0,00:00:22,22.773349260911345,0.0150418423123588
Martjushev ADWIN J,with_noise_10,log_72_1687182033,0.4,100,500,10,[749],"[661, 974]",0.6666666666666666,88.0,00:00:14,14.641045469790695,0.0096704395441153
Martjushev ADWIN J,with_noise_10,log_72_1687182033,0.4,100,600,20,[649],"[661, 974]",0.6666666666666666,12.0,00:00:21,21.110835657455027,0.0139437487829953
